Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
2,4294967295,63,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783586425215913.122	,50.281,346.969000,40,0,NO,"""1,4087,32,128""",DT_BF16,NCHW,"""1,4087,32,128""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.846,3372878,4.292,0.092,1.128,0.024,29.325,0.626,41.684,0.89,0.019,0.000
2,4294967295,64,46,aclnnIsFinite_IsFiniteAiCore_IsFinite,IsFinite,dynamic,AI_VECTOR_CORE,1783586425217571.015	,56.221,1607.719000,40,0,NO,"""1,4087,32,128""",FLOAT,NCHW,"""1,4087,32,128""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.806,3802016,43.954,0.832,21.225,0.402,31.689,0.6,27.222,0.516,0.007,0.000
2,4294967295,65,46,aclnnAll_ReduceAll_ReduceAll,ReduceAll,dynamic,MIX_AIV,1783586425231693.737	,26.221,14066.529000,40,0,NO,"""1,4087,32,128;4""",BOOL;INT64,NCHW;ND,"""""",BOOL,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.886,1791805,15.009,0.603,2.49,0.1,6.067,0.244,0.338,0.014,0.019,0.000
2,4294967295,66,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783586425232262.229	,20.960,542.279000,40,0,NO,"""1,4087,32,128""",DT_BF16,NCHW,"""1,4087,32,128""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.615,1412271,4.285,0.218,1.757,0.09,7.798,0.398,18.116,0.924,0.0,0.000
2,4294967295,67,46,aclnnPowTensorScalar_PowsAiCore_Pows,Pows,dynamic,AI_VECTOR_CORE,1783586425234643.316	,51.161,2360.040000,40,0,NO,"""1,4087,32,128;""",FLOAT;FLOAT,NCHW;ND,"""1,4087,32,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.504,3204300,3.995,0.09,7.064,0.159,23.905,0.537,29.431,0.661,0.035,0.000
2,4294967295,68,46,aclnnMean_ReduceMeanAiCore_ReduceMean,ReduceMean,dynamic,MIX_AIV,1783586425234695.677	,33.721,1.339000,40,0,NO,"""1,4087,32,128;4""",FLOAT;INT64,NCHW;ND,"""""",FLOAT,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.642,2350258,17.966,0.55,6.367,0.195,19.449,0.596,0.704,0.022,0.027,0.000
2,4294967295,69,46,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1783586425239866.721	,1.360,5137.279000,1,0,NO,"""1;""",INT64;FLOAT,ND;ND,"""1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824,1484,0.008,0.009,0.259,0.315,0.102,0.123,0.107,0.129,0.179,0.000
2,4294967295,70,46,aclnnDivs_BroadcastToAiCore_BroadcastTo,BroadcastTo,dynamic,AI_VECTOR_CORE,1783586425248464.592	,45.261,8596.390000,40,0,NO,"""1,1,1,1;4""",FLOAT;INT64,NCHW;ND,"""1,4087,32,128""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.373,3122843,4.038,0.093,0.96,0.022,0.106,0.002,39.78,0.917,0.029,0.000
2,4294967295,71,46,aclnnDivs_RealDivAiCore_RealDiv,RealDiv,dynamic,AI_VECTOR_CORE,1783586425250592.535	,38.221,2082.739000,40,0,NO,"""1,4087,32,128;""",FLOAT;FLOAT,NCHW;ND,"""1,4087,32,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.059,2596270,12.427,0.345,2.984,0.083,18.57,0.515,26.795,0.743,0.008,0.000
2,4294967295,72,46,aclnnPowTensorScalar_PowAiCore_Pow,Pow,dynamic,AI_VECTOR_CORE,1783586425253252.348	,483.970,2621.529000,40,0,NO,"""1,4087,32,128;""",FLOAT;FLOAT,NCHW;ND,"""1,4087,32,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.649,33886718,382.649,0.813,96.36,0.205,55.278,0.117,35.904,0.076,0.002,0.000
2,4294967295,73,46,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1783586425255315.809	,52.661,1579.530000,40,0,NO,"""1,4087,32,128;""",FLOAT;FLOAT,NCHW;ND,"""1,4087,32,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.895,3304462,4.655,0.101,2.614,0.057,34.078,0.743,36.569,0.797,0.009,0.000
2,4294967295,74,46,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1783586425255472.572	,100.662,104.089000,40,0,NO,"""1,4087,32,128;1,4087,32,128""",FLOAT;FLOAT,NCHW;NCHW,"""1,4087,32,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.971,6045893,6.206,0.074,2.274,0.027,79.906,0.952,30.983,0.369,0.011,0.000
2,4294967295,75,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783586425255585.975	,28.160,12.838000,40,0,NO,"""1,4087,32,128""",FLOAT,NCHW,"""1,4087,32,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.619,1916534,5.012,0.188,1.05,0.039,23.137,0.869,17.455,0.656,0.017,0.000
2,4294967295,76,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783586425255635.176	,12.500,21.090000,40,0,NO,"""4087,32;2""",FLOAT;INT64,NCL;ND,"""32,4087""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.029,650057,0.202,0.022,1.599,0.177,2.297,0.254,0.93,0.103,0.149,0.000
2,4294967295,77,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783586425255667.256	,17.161,19.500000,40,0,NO,"""4087,32;2""",DT_BF16;INT64,NCL;ND,"""32,4087""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.429,894915,0.152,0.012,2.83,0.228,1.702,0.137,0.472,0.038,0.101,0.000
2,4294967295,78,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783586425255708.217	,8.400,23.839000,40,0,NO,"""1,32,4087""",DT_BF16,NCL,"""1,32,4087""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.716,411560,0.051,0.009,0.174,0.03,0.84,0.147,0.726,0.127,0.205,0.000
2,4294967295,79,46,aclnnRecomputeWUFwd_RecomputeWUFwd_RecomputeWUFwd,RecomputeWUFwd,dynamic,MIX_AIC,1783586425255758.138	,243.825,41.600000,20,40,NO,"""1,32,4087,64;1,32,4087,128;1,32,4087;1,32,4087,64;1,32,4087;5;128""",DT_BF16;DT_BF16;FLOAT;DT_BF16;FLOAT;INT64;INT64,NCHW;NCHW;NCL;NCHW;NCL;ND;ND,"""8370176;16740352""",DT_BF16;DT_BF16,NCHW;NCHW,0,223.33,8039878,16.853,0.075,90.043,0.403,23.334,0.104,116.811,0.523,128.404,0.575,0.003,221.917,15978031,30.931,0.139,127.79,0.576,72.495,0.327,42.957,0.194,0.006,91.594
2,4294967295,80,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783586425256265.488	,51.901,263.425000,40,0,NO,"""4087,32,128;3""",DT_BF16;INT64,NCHW;ND,"""32,4087,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.449,3200331,1.989,0.045,24.356,0.548,16.671,0.375,9.626,0.217,0.018,0.000
2,4294967295,81,46,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1783586425256431.112	,24.480,113.599000,40,0,NO,"""1,32,64,64,128""",DT_BF16,NCDHW,"""1,32,64,64,128""",DT_BF16,NCDHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.032,1514328,9.181,0.437,1.379,0.066,0.001,0.0,16.117,0.766,0.025,0.000
2,4294967295,82,46,aclnnChunkGatedDeltaRuleFwdH_ChunkGatedDeltaRuleFwdH_ChunkGatedDeltaRuleFwdH,ChunkGatedDeltaRuleFwdH,dynamic,MIX_AIC,1783586425256695.637	,298.526,240.270000,20,40,NO,"""1,32,4087,64;1,32,4087,64;1,32,4087,128;1,32,4087;5;128""",DT_BF16;DT_BF16;DT_BF16;FLOAT;INT64;INT64,NCHW;NCHW;NCHW;NCL;ND;ND,"""16777216;16740352;1""",DT_BF16;DT_BF16;DT_BF16,NCDHW;NCHW;ND,0,258.338,9300167,20.942,0.081,195.408,0.756,26.792,0.104,54.814,0.212,97.26,0.376,0.004,258.061,18580384,68.214,0.264,176.322,0.683,77.283,0.299,52.025,0.202,0.006,86.538
