Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
2,ReduceAll_4f12aca806ed482b082e86983ec4bb6f_high_performance_1100400,MIX_AIV,46,100,28.260,1783586368207052.777	,1783586368207081.038	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210010000,AI_VECTOR_CORE,46,101,21.280,1783586368207228.981	,1783586368207250.261	
2,LpNormV2_f1a7bd09d5043bf610882013edb3df3e_high_performance_61100400,MIX_AIV,46,102,43.840,1783586368228422.624	,1783586368228466.465	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210010000,AI_VECTOR_CORE,46,103,21.300,1783586368229134.838	,1783586368229156.139	
2,IsFinite_b7bc55b48bdf94d74b955b3c42bf74f0_high_performance_2590,AI_VECTOR_CORE,46,104,51.681,1783586368229156.999	,1783586368229208.680	
2,ReduceAll_4f12aca806ed482b082e86983ec4bb6f_high_performance_1100400,MIX_AIV,46,105,22.100,1783586368229269.801	,1783586368229291.901	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210010000,AI_VECTOR_CORE,46,106,20.720,1783586368229482.125	,1783586368229502.846	
2,LpNormV2_f1a7bd09d5043bf610882013edb3df3e_high_performance_61100400,MIX_AIV,46,107,31.960,1783586368229564.927	,1783586368229596.887	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210010000,AI_VECTOR_CORE,46,108,53.941,1783586368229805.112	,1783586368229859.053	
2,IsFinite_b7bc55b48bdf94d74b955b3c42bf74f0_high_performance_2590,AI_VECTOR_CORE,46,109,54.681,1783586368229859.073	,1783586368229913.754	
2,ReduceAll_4f12aca806ed482b082e86983ec4bb6f_high_performance_1100400,MIX_AIV,46,110,23.700,1783586368229914.694	,1783586368229938.394	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210010000,AI_VECTOR_CORE,46,111,20.800,1783586368230158.479	,1783586368230179.279	
2,LpNormV2_f1a7bd09d5043bf610882013edb3df3e_high_performance_61100400,MIX_AIV,46,112,37.700,1783586368230212.640	,1783586368230250.341	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,AI_VECTOR_CORE,46,113,8.180,1783586368230578.007	,1783586368230586.187	
2,IsFinite_b7bc55b48bdf94d74b955b3c42bf74f0_high_performance_2590,AI_VECTOR_CORE,46,114,5.120,1783586368230628.028	,1783586368230633.148	
2,ReduceAll_4f12aca806ed482b082e86983ec4bb6f_high_performance_1100400,MIX_AIV,46,115,8.460,1783586368230714.090	,1783586368230722.550	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,AI_VECTOR_CORE,46,116,2.900,1783586368230853.073	,1783586368230855.973	
2,LpNormV2_f1a7bd09d5043bf610882013edb3df3e_high_performance_1100400,MIX_AIV,46,117,13.740,1783586368231057.097	,1783586368231070.837	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,AI_VECTOR_CORE,46,118,2.660,1783586368231232.960	,1783586368231235.620	
2,IsFinite_b7bc55b48bdf94d74b955b3c42bf74f0_high_performance_2590,AI_VECTOR_CORE,46,119,6.320,1783586368231253.481	,1783586368231259.801	
2,ReduceAll_4f12aca806ed482b082e86983ec4bb6f_high_performance_1100400,MIX_AIV,46,120,8.900,1783586368231278.061	,1783586368231286.961	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,AI_VECTOR_CORE,46,121,2.920,1783586368231384.823	,1783586368231387.743	
2,LpNormV2_f1a7bd09d5043bf610882013edb3df3e_high_performance_1100400,MIX_AIV,46,122,11.540,1783586368231435.104	,1783586368231446.644	
2,N/A,PROFILING_DISABLE,49,6,0.020,1783586368853127.686	,1783586368853127.706	
